time,temperature_2m,relative_humidity_2m,vapour_pressure_deficit_kpa,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,shortwave_radiation,et0_fao_evapotranspiration_mm,precipitation_mm
2016-06-21T13:00:00,17.2,90,0.1962425657578869,18.3,0.458,302.0,0.19,1.4
2016-06-21T14:00:00,17.5,90,0.19999869748999502,18.5,0.465,377.0,0.23,0.7
2016-06-21T15:00:00,16.7,88,0.22814343706487233,18.1,0.477,238.0,0.16,0.8
2016-06-21T16:00:00,16.1,90,0.18299332444264924,17.7,0.422,228.0,0.14,0.7
2016-06-21T17:00:00,16.1,87,0.2378913217754441,17.4,0.425,193.0,0.12,0.3
2016-06-21T18:00:00,15.4,91,0.15747856262018844,16.9,0.426,80.0,0.05,0.4
2016-06-21T19:00:00,14.6,96,0.066476895231736,16.3,0.427,7.0,0.01,0.3
2016-06-21T20:00:00,14.4,97,0.04921729317745327,15.9,0.428,0.0,0.0,0.3
2016-06-21T21:00:00,14.0,98,0.03197209718850586,15.6,0.428,0.0,0.0,0.3
2016-06-21T22:00:00,14.2,95,0.0809735685212687,15.5,0.428,0.0,0.0,0.2
2016-06-21T23:00:00,14.0,96,0.06394419437701172,15.3,0.427,0.0,0.0,0.0
2016-06-22T00:00:00,14.0,97,0.047958145782758796,15.2,0.426,0.0,0.0,0.0
2016-06-22T01:00:00,14.0,96,0.06394419437701172,15.1,0.426,0.0,0.0,0.0
2016-06-22T02:00:00,13.9,95,0.07941301723100752,14.9,0.425,0.0,0.0,0.0
2016-06-22T03:00:00,13.6,96,0.06230313364245226,14.7,0.425,0.0,0.0,0.0
2016-06-22T04:00:00,12.9,97,0.044640045631925286,14.4,0.425,0.0,0.0,0.0
2016-06-22T05:00:00,12.6,97,0.04377084596596514,14.1,0.424,0.0,0.0,0.0
2016-06-22T06:00:00,12.5,97,0.04348443374485358,14.0,0.424,0.0,0.0,0.0
2016-06-22T07:00:00,12.6,97,0.04377084596596514,14.1,0.423,4.0,0.01,0.0
2016-06-22T08:00:00,13.5,95,0.07737336213897296,14.8,0.423,52.0,0.04,0.0
2016-06-22T09:00:00,15.1,87,0.22312633300125218,15.7,0.424,189.0,0.11,0.0
2016-06-22T10:00:00,15.6,86,0.24812864603439025,16.3,0.425,244.0,0.15,0.2
2016-06-22T11:00:00,16.6,87,0.24558977659339865,17.1,0.425,277.0,0.17,0.0
2016-06-22T12:00:00,17.0,86,0.2712821092618623,18.1,0.434,404.0,0.24,0.7
2016-06-22T13:00:00,17.4,90,0.19873971889021352,18.5,0.438,398.0,0.24,0.5
2016-06-22T14:00:00,17.3,89,0.21723645440179878,18.6,0.446,382.0,0.22,0.7
2016-06-22T15:00:00,17.2,90,0.1962425657578869,18.6,0.446,455.0,0.25,1.1
2016-06-22T16:00:00,16.2,92,0.14733161043342335,18.2,0.454,281.0,0.16,1.6
2016-06-22T17:00:00,14.7,94,0.10036118443090891,17.2,0.459,121.0,0.07,0.7
2016-06-22T18:00:00,14.3,97,0.04889981822550823,16.6,0.47,74.0,0.04,0.9
2016-06-22T19:00:00,13.9,97,0.04764781033860452,16.1,0.477,2.0,0.02,1.1
2016-06-22T20:00:00,13.8,97,0.04733923827966135,15.7,0.437,0.0,0.0,0.8
2016-06-22T21:00:00,13.8,97,0.04733923827966135,15.5,0.441,0.0,0.0,0.4
2016-06-22T22:00:00,13.6,98,0.03115156682122613,15.3,0.441,0.0,0.0,0.2
2016-06-22T23:00:00,13.5,98,0.030949344855589183,15.1,0.441,0.0,0.0,0.1
2016-06-23T00:00:00,13.3,98,0.030548354258053353,14.9,0.44,0.0,0.0,0.0
2016-06-23T01:00:00,13.0,98,0.02995541805513954,14.7,0.44,0.0,0.0,0.0
2016-06-23T02:00:00,12.9,98,0.029760030421283522,14.6,0.44,0.0,0.0,0.0
2016-06-23T03:00:00,12.8,98,0.029565762504865648,14.5,0.44,0.0,0.0,0.0
2016-06-23T04:00:00,12.7,98,0.02937260883872979,14.4,0.439,0.0,0.0,0.0
2016-06-23T05:00:00,12.3,99,0.014305514044122093,14.2,0.439,0.0,0.0,0.0
2016-06-23T06:00:00,12.2,99,0.014211682209835768,14.0,0.438,0.0,0.0,0.0
2016-06-23T07:00:00,12.1,100,0.0,14.0,0.438,5.0,0.0,0.0
2016-06-23T08:00:00,12.6,97,0.04377084596596514,14.4,0.438,49.0,0.03,0.0
2016-06-23T09:00:00,13.5,92,0.12379737942235657,15.0,0.437,133.0,0.08,0.0
2016-06-23T10:00:00,15.7,84,0.2853977329989878,16.1,0.438,341.0,0.2,0.2
2016-06-23T11:00:00,16.7,81,0.3612271086860478,17.5,0.439,494.0,0.29,0.3
2016-06-23T12:00:00,17.5,82,0.3599976554819912,18.5,0.438,510.0,0.31,0.2
2016-06-23T13:00:00,18.5,82,0.383359914590789,19.7,0.439,609.0,0.38,0.3
2016-06-23T14:00:00,18.0,82,0.3715180564788874,19.7,0.466,557.0,0.34,0.7
2016-06-23T15:00:00,16.8,84,0.30612891112145957,18.9,0.479,414.0,0.25,1.9
2016-06-23T16:00:00,16.9,88,0.23105803229592323,18.6,0.422,304.0,0.18,0.2
2016-06-23T17:00:00,15.8,88,0.2154225938024062,17.7,0.44,135.0,0.09,1.0
2016-06-23T18:00:00,15.2,90,0.17274288624668666,16.9,0.443,66.0,0.05,0.5
2016-06-23T19:00:00,14.5,95,0.0825609577772339,16.3,0.445,6.0,0.01,0.3
2016-06-23T20:00:00,14.3,96,0.06519975763401097,16.0,0.447,0.0,0.0,0.3
2016-06-23T21:00:00,14.0,97,0.047958145782758796,15.7,0.448,0.0,0.0,0.3
2016-06-23T22:00:00,14.0,96,0.06394419437701172,15.5,0.448,0.0,0.0,0.1
2016-06-23T23:00:00,13.8,96,0.0631189843728818,15.2,0.448,0.0,0.0,0.1
2016-06-24T00:00:00,13.8,96,0.0631189843728818,15.2,0.448,0.0,0.0,0.2
2016-06-24T01:00:00,13.7,96,0.06270989476827571,15.0,0.447,0.0,0.0,0.2
2016-06-24T02:00:00,13.4,96,0.061496551734397935,14.8,0.447,0.0,0.0,0.0
2016-06-24T03:00:00,13.2,96,0.06069914890422723,14.7,0.447,0.0,0.0,0.1
2016-06-24T04:00:00,12.8,97,0.044348643757298474,14.5,0.447,0.0,0.0,0.1
2016-06-24T05:00:00,12.6,97,0.04377084596596514,14.3,0.446,0.0,0.0,0.0
2016-06-24T06:00:00,12.3,97,0.04291654213236628,14.1,0.445,0.0,0.0,0.0
2016-06-24T07:00:00,12.4,97,0.04319966849090364,14.1,0.445,4.0,0.01,0.0
2016-06-24T08:00:00,12.8,96,0.059131525009731296,14.6,0.444,77.0,0.04,0.0
2016-06-24T09:00:00,13.7,91,0.14109726322862018,15.3,0.444,255.0,0.13,0.1
2016-06-24T10:00:00,15.5,83,0.29937389268041587,16.4,0.443,386.0,0.22,0.0
2016-06-24T11:00:00,16.9,77,0.4428612285671861,17.7,0.442,512.0,0.3,0.1
2016-06-24T12:00:00,17.3,76,0.47397044596756105,18.6,0.441,529.0,0.32,0.1
2016-06-24T13:00:00,17.1,75,0.48751081576457234,18.6,0.441,395.0,0.25,0.2
2016-06-24T14:00:00,16.3,81,0.3521503033490903,18.1,0.441,250.0,0.16,0.2
2016-06-24T15:00:00,16.4,85,0.27978991690859,18.2,0.441,297.0,0.18,0.3
2016-06-24T16:00:00,15.3,88,0.20862766745535324,17.5,0.443,147.0,0.1,0.4
2016-06-24T17:00:00,14.8,90,0.16835115280330892,16.9,0.443,101.0,0.07,0.3
2016-06-24T18:00:00,14.4,92,0.1312461151398752,16.4,0.444,51.0,0.04,0.5
2016-06-24T19:00:00,14.0,92,0.12788838875402328,15.8,0.444,4.0,0.02,0.3
2016-06-24T20:00:00,13.8,92,0.1262379687457634,15.5,0.445,0.0,0.0,0.2
2016-06-24T21:00:00,13.5,91,0.13927205185015115,15.2,0.445,0.0,0.0,0.0
2016-06-24T22:00:00,13.2,92,0.12139829780845429,14.9,0.444,0.0,0.0,0.0
2016-06-24T23:00:00,12.8,92,0.11826305001946243,14.6,0.443,0.0,0.0,0.0
2016-06-25T00:00:00,12.6,91,0.13131253789789524,14.4,0.443,0.0,0.0,0.0
2016-06-25T01:00:00,12.3,92,0.11444411235297659,14.2,0.442,0.0,0.0,0.0
2016-06-25T02:00:00,11.9,93,0.0975339524505389,14.0,0.442,0.0,0.0,0.0
2016-06-25T03:00:00,11.7,94,0.08250350557823577,13.8,0.441,0.0,0.0,0.0
2016-06-25T04:00:00,11.3,96,0.053564886375993964,13.6,0.44,0.0,0.0,0.0
2016-06-25T05:00:00,11.1,97,0.03964396497930395,13.5,0.44,0.0,0.0,0.0
2016-06-25T06:00:00,11.1,97,0.03964396497930395,13.4,0.44,0.0,0.0,0.0
2016-06-25T07:00:00,11.0,98,0.02625428278211658,13.3,0.439,4.0,0.01,0.0
2016-06-25T08:00:00,11.4,93,0.09436195798144405,13.7,0.439,94.0,0.05,0.0
2016-06-25T09:00:00,12.7,87,0.19092195745174348,14.4,0.438,238.0,0.12,0.0
2016-06-25T10:00:00,14.4,81,0.31170952345720365,15.6,0.438,408.0,0.22,0.0
2016-06-25T11:00:00,15.5,77,0.40503526656762134,16.8,0.436,502.0,0.28,0.0
2016-06-25T12:00:00,16.3,73,0.5004241152855495,17.8,0.434,574.0,0.33,0.0
2016-06-25T13:00:00,16.7,72,0.5323346864847022,18.2,0.432,527.0,0.31,0.0
2016-06-25T14:00:00,16.5,74,0.48806571686510014,18.2,0.431,434.0,0.26,0.0
2016-06-25T15:00:00,16.3,75,0.46335566230143477,18.3,0.429,425.0,0.25,0.0
2016-06-25T16:00:00,16.2,75,0.46041128260444825,18.2,0.428,374.0,0.22,0.0
2016-06-25T17:00:00,15.4,78,0.38494759751601626,17.5,0.427,202.0,0.13,0.0
2016-06-25T18:00:00,14.4,82,0.2953037590647194,16.6,0.427,82.0,0.06,0.0
2016-06-25T19:00:00,13.7,85,0.23516210538103377,15.7,0.427,11.0,0.02,0.0
2016-06-25T20:00:00,13.3,87,0.19856430267734662,15.2,0.426,0.0,0.0,0.0
2016-06-25T21:00:00,13.1,89,0.165835619923831,14.8,0.426,0.0,0.0,0.0
2016-06-25T22:00:00,12.4,89,0.15839878446664654,14.2,0.426,0.0,0.0,0.0
2016-06-25T23:00:00,12.0,91,0.12623074857422603,13.9,0.426,0.0,0.0,0.0
2016-06-26T00:00:00,11.8,93,0.0968921648229004,13.7,0.426,0.0,0.0,0.0
2016-06-26T01:00:00,11.6,96,0.0546398338228459,13.6,0.426,0.0,0.0,0.0
2016-06-26T02:00:00,11.6,96,0.0546398338228459,13.6,0.426,0.0,0.0,0.0
2016-06-26T03:00:00,11.5,97,0.04070957341137202,13.5,0.426,0.0,0.0,0.0
2016-06-26T04:00:00,11.5,97,0.04070957341137202,13.5,0.426,0.0,0.0,0.0
2016-06-26T05:00:00,11.4,98,0.02696055942326977,13.4,0.426,0.0,0.0,0.0
2016-06-26T06:00:00,11.4,97,0.040440839134904656,13.4,0.426,0.0,0.0,0.0
2016-06-26T07:00:00,11.4,98,0.02696055942326977,13.3,0.426,4.0,0.01,0.0
2016-06-26T08:00:00,11.7,95,0.06875292131519647,13.6,0.425,64.0,0.04,0.0
2016-06-26T09:00:00,12.9,86,0.2083202129489845,14.5,0.425,221.0,0.12,0.0
2016-06-26T10:00:00,14.9,77,0.38971154869619257,15.9,0.424,445.0,0.24,0.1
2016-06-26T11:00:00,15.9,73,0.4878103848388432,17.0,0.423,508.0,0.29,0.2
2016-06-26T12:00:00,16.4,71,0.5409271726899406,17.8,0.422,552.0,0.32,0.3
2016-06-26T13:00:00,16.8,70,0.5739917083527367,18.4,0.421,573.0,0.34,0.3
2016-06-26T14:00:00,16.5,72,0.5256092335470309,18.4,0.421,478.0,0.29,0.2
2016-06-26T15:00:00,15.8,77,0.4128933047879452,17.9,0.42,299.0,0.19,0.0
2016-06-26T16:00:00,15.6,79,0.3721929690515853,17.6,0.419,285.0,0.17,0.0
2016-06-26T17:00:00,15.4,80,0.3499523613781966,17.3,0.418,233.0,0.14,0.0
2016-06-26T18:00:00,14.7,82,0.30108355329272657,16.6,0.418,115.0,0.07,0.0
2016-06-26T19:00:00,13.6,89,0.17133361751674353,15.5,0.418,13.0,0.01,0.0
2016-06-26T20:00:00,12.9,92,0.11904012168513392,14.7,0.418,0.0,0.0,0.0
2016-06-26T21:00:00,12.2,94,0.08527009325901462,14.0,0.418,0.0,0.0,0.0
2016-06-26T22:00:00,11.8,93,0.0968921648229004,13.5,0.418,0.0,0.0,0.0
2016-06-26T23:00:00,11.2,94,0.07981608525601153,13.1,0.418,0.0,0.0,0.0
2016-06-27T00:00:00,10.8,94,0.0777218451836248,12.7,0.418,0.0,0.0,0.0
2016-06-27T01:00:00,10.4,95,0.06306337965171091,12.2,0.418,0.0,0.0,0.0
2016-06-27T02:00:00,10.4,95,0.06306337965171091,12.0,0.418,0.0,0.0,0.0
2016-06-27T03:00:00,10.2,96,0.0497806862155665,11.9,0.417,0.0,0.0,0.0
2016-06-27T04:00:00,10.3,97,0.03758603290485505,12.0,0.417,0.0,0.0,0.0
2016-06-27T05:00:00,10.5,98,0.025394337825883694,12.1,0.417,0.0,0.0,0.0
2016-06-27T06:00:00,10.6,98,0.0255643181313888,12.2,0.417,0.0,0.0,0.0
2016-06-27T07:00:00,10.6,98,0.0255643181313888,12.1,0.417,6.0,0.0,0.0
2016-06-27T08:00:00,12.1,94,0.08471034794903033,13.1,0.417,104.0,0.05,0.0
2016-06-27T09:00:00,14.0,84,0.2557767775080467,14.5,0.417,254.0,0.14,0.0
2016-06-27T10:00:00,16.2,74,0.4788277339086262,16.2,0.416,467.0,0.27,0.0
2016-06-27T11:00:00,17.8,66,0.6929799539565015,17.7,0.414,610.0,0.37,0.0
2016-06-27T12:00:00,18.7,62,0.8195087524287517,18.9,0.412,673.0,0.42,0.0
2016-06-27T13:00:00,19.2,61,0.8677348361517548,19.6,0.409,620.0,0.4,0.0
2016-06-27T14:00:00,19.1,63,0.818121664582217,19.7,0.408,555.0,0.36,0.0
2016-06-27T15:00:00,18.8,65,0.7595436945297702,19.8,0.406,562.0,0.35,0.0
2016-06-27T16:00:00,18.5,66,0.7241242831159345,19.4,0.405,432.0,0.28,0.0
2016-06-27T17:00:00,17.4,71,0.5763451847816193,18.6,0.404,212.0,0.15,0.0
2016-06-27T18:00:00,16.0,79,0.3818402029019656,17.5,0.404,89.0,0.07,0.0
2016-06-27T19:00:00,15.1,84,0.2746170252323104,16.5,0.405,12.0,0.02,0.0
2016-06-27T20:00:00,14.5,88,0.19814629866536118,15.7,0.405,0.0,0.0,0.0
2016-06-27T21:00:00,13.9,88,0.19059124135441788,15.0,0.405,0.0,0.0,0.0
2016-06-27T22:00:00,13.6,86,0.21806096774858275,14.0,0.405,0.0,0.0,0.0
2016-06-27T23:00:00,13.0,86,0.2096879263859766,13.3,0.405,0.0,0.0,0.0
2016-06-28T00:00:00,12.1,87,0.18353908722289888,12.6,0.405,0.0,0.0,0.0
2016-06-28T01:00:00,11.0,89,0.14439855530164106,12.1,0.405,0.0,0.0,0.0
2016-06-28T02:00:00,10.1,90,0.12362155224318398,11.7,0.405,0.0,0.0,0.0
2016-06-28T03:00:00,9.4,92,0.09435639338965728,11.2,0.406,0.0,0.0,0.0
2016-06-28T04:00:00,9.6,93,0.08368034043556427,10.9,0.406,0.0,0.0,0.0
2016-06-28T05:00:00,9.7,92,0.09627950810867518,10.5,0.406,0.0,0.0,0.0
2016-06-28T06:00:00,9.2,93,0.08145651944493205,10.2,0.406,0.0,0.0,0.0
2016-06-28T07:00:00,8.4,95,0.05511735559944043,10.0,0.406,9.0,0.0,0.0
2016-06-28T08:00:00,11.6,91,0.12293962610140312,11.9,0.406,154.0,0.06,0.0
2016-06-28T09:00:00,15.8,74,0.4667489532385468,16.0,0.406,378.0,0.21,0.0
2016-06-28T10:00:00,17.6,69,0.623920428214475,17.5,0.405,606.0,0.36,0.0
2016-06-28T11:00:00,18.9,64,0.7861398629274815,19.0,0.403,732.0,0.45,0.0
2016-06-28T12:00:00,19.6,61,0.8895922514631568,19.6,0.401,631.0,0.41,0.0
2016-06-28T13:00:00,19.8,62,0.8776055348064976,20.2,0.399,674.0,0.43,0.0
2016-06-28T14:00:00,20.0,63,0.865164070243155,20.7,0.398,729.0,0.46,0.0
2016-06-28T15:00:00,19.7,64,0.8262750135836788,20.4,0.398,468.0,0.32,0.0
2016-06-28T16:00:00,18.9,68,0.6987909892688724,19.9,0.399,369.0,0.25,0.0
2016-06-28T17:00:00,18.2,72,0.5852245843046314,19.0,0.399,252.0,0.17,0.0
2016-06-28T18:00:00,17.5,77,0.4599970042269886,18.1,0.399,101.0,0.07,0.0
2016-06-28T19:00:00,16.5,82,0.3378916501373771,17.0,0.4,10.0,0.01,0.0
2016-06-28T20:00:00,16.1,87,0.2378913217754441,16.5,0.4,0.0,0.0,0.0
2016-06-28T21:00:00,15.7,87,0.23188565806167757,16.1,0.4,0.0,0.0,0.0
2016-06-28T22:00:00,15.1,88,0.20596276892423276,15.8,0.4,0.0,0.0,0.0
2016-06-28T23:00:00,14.5,87,0.214658490220808,15.3,0.4,0.0,0.0,0.0
2016-06-29T00:00:00,14.2,85,0.24292070556380593,15.0,0.4,0.0,0.0,0.0
2016-06-29T01:00:00,13.3,88,0.18329012554831994,14.5,0.4,0.0,0.0,0.0
2016-06-29T02:00:00,12.7,90,0.1468630441936488,14.1,0.4,0.0,0.0,0.0
2016-06-29T03:00:00,12.0,92,0.11220510984375645,13.8,0.4,0.0,0.0,0.0
2016-06-29T04:00:00,11.6,95,0.06829979227855737,13.6,0.4,0.0,0.0,0.0
2016-06-29T05:00:00,11.1,97,0.03964396497930395,13.4,0.4,0.0,0.0,0.0
2016-06-29T06:00:00,11.1,98,0.02642930998620263,13.3,0.401,0.0,0.0,0.0
2016-06-29T07:00:00,11.4,96,0.05392111884653954,13.3,0.401,4.0,0.01,0.0
2016-06-29T08:00:00,12.7,91,0.1321767397742839,13.9,0.401,57.0,0.04,0.0
2016-06-29T09:00:00,13.9,84,0.2541216551392239,14.8,0.4,146.0,0.09,0.0
2016-06-29T10:00:00,16.4,75,0.46631652818098324,16.3,0.4,339.0,0.21,0.0
2016-06-29T11:00:00,17.9,70,0.6153141657034314,18.2,0.399,511.0,0.32,0.0
2016-06-29T12:00:00,19.3,66,0.7612117623896231,19.7,0.397,568.0,0.37,0.0
2016-06-29T13:00:00,19.2,67,0.7342371690514847,20.1,0.396,506.0,0.34,0.0
2016-06-29T14:00:00,19.3,68,0.7164345998961158,20.2,0.395,508.0,0.34,0.0
2016-06-29T15:00:00,19.1,69,0.6854532865418576,19.8,0.394,372.0,0.26,0.0
2016-06-29T16:00:00,18.0,75,0.5159973006651213,19.2,0.394,226.0,0.16,0.0
2016-06-29T17:00:00,17.3,79,0.41472414022161586,18.5,0.395,172.0,0.12,0.0
2016-06-29T18:00:00,16.6,82,0.3400473829754751,17.8,0.395,92.0,0.07,0.0
2016-06-29T19:00:00,15.8,88,0.2154225938024062,17.0,0.396,8.0,0.02,0.0
2016-06-29T20:00:00,15.2,92,0.1381943089973493,16.4,0.396,0.0,0.0,0.0
2016-06-29T21:00:00,14.9,93,0.11860786264666724,16.1,0.396,0.0,0.0,0.0
2016-06-29T22:00:00,14.2,95,0.0809735685212687,15.5,0.396,0.0,0.0,0.0
2016-06-29T23:00:00,13.8,95,0.07889873046610224,15.2,0.396,0.0,0.0,0.0
2016-06-30T00:00:00,13.5,94,0.09284803456676755,15.0,0.396,0.0,0.0,0.0
2016-06-30T01:00:00,13.5,93,0.10832270699456197,14.9,0.396,0.0,0.0,0.0
2016-06-30T02:00:00,13.4,92,0.1229931034687957,14.8,0.397,0.0,0.0,0.0
2016-06-30T03:00:00,13.0,94,0.08986625416541862,14.5,0.397,0.0,0.0,0.0
2016-06-30T04:00:00,12.3,96,0.05722205617648837,14.1,0.397,0.0,0.0,0.0
2016-06-30T05:00:00,11.8,97,0.04152521349552881,13.5,0.397,0.0,0.0,0.0
2016-06-30T06:00:00,11.6,97,0.040979875367134426,13.3,0.397,0.0,0.0,0.0
2016-06-30T07:00:00,11.4,98,0.02696055942326977,13.1,0.397,7.0,0.0,0.0
2016-06-30T08:00:00,13.3,92,0.12219341703221324,14.4,0.397,124.0,0.06,0.0
2016-06-30T09:00:00,15.1,84,0.2746170252323104,15.9,0.397,254.0,0.15,0.0
2016-06-30T10:00:00,17.6,73,0.5434145665093814,17.9,0.396,493.0,0.3,0.0
2016-06-30T11:00:00,18.4,71,0.6137776938468014,19.1,0.395,512.0,0.33,0.0
2016-06-30T12:00:00,18.8,70,0.651037452454089,19.8,0.394,485.0,0.32,0.0
2016-06-30T13:00:00,18.6,71,0.6215143451960936,20.0,0.393,475.0,0.31,0.0
2016-06-30T14:00:00,18.8,71,0.6293362040389526,20.4,0.395,535.0,0.34,0.1
2016-06-30T15:00:00,17.9,75,0.5127618047528595,19.5,0.395,259.0,0.18,0.0
2016-06-30T16:00:00,17.0,81,0.3681685768553844,18.7,0.396,160.0,0.12,0.0
2016-06-30T17:00:00,16.4,85,0.27978991690859,18.0,0.397,124.0,0.09,0.0
2016-06-30T18:00:00,15.9,88,0.2168046154839303,17.4,0.397,62.0,0.05,0.0
2016-06-30T19:00:00,15.5,90,0.17610228981200926,16.7,0.397,8.0,0.01,0.0
2016-06-30T20:00:00,15.2,91,0.15546859762201798,16.3,0.397,0.0,0.0,0.0
2016-06-30T21:00:00,15.0,89,0.18758808553273493,16.0,0.397,0.0,0.0,0.0
2016-06-30T22:00:00,14.9,93,0.11860786264666724,15.8,0.398,0.0,0.0,0.0
2016-06-30T23:00:00,14.5,93,0.11558534088812729,15.5,0.398,0.0,0.0,0.0
2016-07-01T00:00:00,14.0,93,0.11190234015977034,15.1,0.398,0.0,0.0,0.0
2016-07-01T01:00:00,13.3,94,0.09164506277416005,14.6,0.398,0.0,0.0,0.0
2016-07-01T02:00:00,12.7,94,0.08811782651618937,14.2,0.398,0.0,0.0,0.0
2016-07-01T03:00:00,12.3,95,0.07152757022061047,13.9,0.398,0.0,0.0,0.0
2016-07-01T04:00:00,11.4,97,0.040440839134904656,13.4,0.398,0.0,0.0,0.0
2016-07-01T05:00:00,11.6,97,0.040979875367134426,13.4,0.398,0.0,0.0,0.0
2016-07-01T06:00:00,11.7,98,0.02750116852607859,13.4,0.398,0.0,0.0,0.0
2016-07-01T07:00:00,12.0,96,0.0561025549218783,13.3,0.398,6.0,0.0,0.0
2016-07-01T08:00:00,13.2,92,0.12139829780845429,14.3,0.397,106.0,0.05,0.0
2016-07-01T09:00:00,15.8,81,0.3410857735204764,16.1,0.397,299.0,0.17,0.0
2016-07-01T10:00:00,17.8,74,0.5299258471432071,18.1,0.396,503.0,0.31,0.0
2016-07-01T11:00:00,19.1,69,0.6854532865418576,19.5,0.395,612.0,0.39,0.0
2016-07-01T12:00:00,19.8,65,0.8083208873217741,20.5,0.394,641.0,0.42,0.0
2016-07-01T13:00:00,19.8,65,0.8083208873217741,20.6,0.393,533.0,0.36,0.0
2016-07-01T14:00:00,20.3,64,0.8575413614200511,21.5,0.392,764.0,0.49,0.0
2016-07-01T15:00:00,19.9,68,0.7436306444227815,21.5,0.392,624.0,0.4,0.0
2016-07-01T16:00:00,19.4,71,0.6533209906088153,21.1,0.393,454.0,0.29,0.3
2016-07-01T17:00:00,18.6,73,0.5786512869067078,20.2,0.394,291.0,0.19,0.3
2016-07-01T18:00:00,17.5,79,0.41999726472898957,19.0,0.395,139.0,0.09,0.1
2016-07-01T19:00:00,16.3,86,0.2594791708888035,17.8,0.395,13.0,0.02,0.0
2016-07-01T20:00:00,15.7,88,0.2140482997492408,17.0,0.395,0.0,0.0,0.0
2016-07-01T21:00:00,15.3,89,0.19124202850074046,16.5,0.395,0.0,0.0,0.0
2016-07-01T22:00:00,15.1,90,0.17163564077019394,16.2,0.395,0.0,0.0,0.0
2016-07-01T23:00:00,14.9,89,0.18638378415904863,16.0,0.395,0.0,0.0,0.0
2016-07-02T00:00:00,14.3,91,0.1466994546765245,15.6,0.395,0.0,0.0,0.0
2016-07-02T01:00:00,13.5,93,0.10832270699456197,15.0,0.395,0.0,0.0,0.0
2016-07-02T02:00:00,13.2,93,0.10622351058239748,14.8,0.395,0.0,0.0,0.0
2016-07-02T03:00:00,12.8,93,0.1034801687670296,14.3,0.395,0.0,0.0,0.0
2016-07-02T04:00:00,12.5,93,0.10146367873799153,13.9,0.395,0.0,0.0,0.0
2016-07-02T05:00:00,12.1,94,0.08471034794903033,13.5,0.395,0.0,0.0,0.0
2016-07-02T06:00:00,11.8,95,0.06920868915921469,13.3,0.395,0.0,0.0,0.0
2016-07-02T07:00:00,11.4,95,0.06740139855817442,13.0,0.395,8.0,0.0,0.0
2016-07-02T08:00:00,13.3,92,0.12219341703221324,14.6,0.395,140.0,0.06,0.0
2016-07-02T09:00:00,15.6,84,0.2835755954678746,16.5,0.394,344.0,0.19,0.0
2016-07-02T10:00:00,18.3,72,0.5889086237565041,18.5,0.393,571.0,0.34,0.0
2016-07-02T11:00:00,19.7,67,0.7574187624517056,20.1,0.391,723.0,0.45,0.0
2016-07-02T12:00:00,20.5,63,0.8923072737704547,21.2,0.39,759.0,0.49,0.0
2016-07-02T13:00:00,20.7,62,0.9277866711677586,21.4,0.388,653.0,0.43,0.0
2016-07-02T14:00:00,20.8,64,0.8843818773857821,21.6,0.386,626.0,0.42,0.0
2016-07-02T15:00:00,19.9,67,0.7668691020609935,21.3,0.388,545.0,0.36,0.1
2016-07-02T16:00:00,20.0,66,0.7950156321153315,20.9,0.388,486.0,0.32,0.0
2016-07-02T17:00:00,19.4,69,0.6983776106508026,20.3,0.388,319.0,0.21,0.0
2016-07-02T18:00:00,18.5,73,0.5750398718861833,19.2,0.388,117.0,0.09,0.0
2016-07-02T19:00:00,17.0,81,0.3681685768553844,18.0,0.388,17.0,0.01,0.0
2016-07-02T20:00:00,15.9,87,0.23487166677425783,17.1,0.388,0.0,0.0,0.0
2016-07-02T21:00:00,15.1,89,0.18879920484721335,16.4,0.388,0.0,0.0,0.0
2016-07-02T22:00:00,14.5,91,0.14860972399902084,15.8,0.388,0.0,0.0,0.0
2016-07-02T23:00:00,13.7,93,0.10974231584448232,15.3,0.388,0.0,0.0,0.0
2016-07-03T00:00:00,13.1,95,0.07537982723810507,15.0,0.388,0.0,0.0,0.0
2016-07-03T01:00:00,12.2,95,0.07105841104917884,14.2,0.388,0.0,0.0,0.0
2016-07-03T02:00:00,11.8,95,0.06920868915921469,13.5,0.388,0.0,0.0,0.0
2016-07-03T03:00:00,11.1,97,0.03964396497930395,13.3,0.388,0.0,0.0,0.0
2016-07-03T04:00:00,10.8,98,0.02590728172787493,13.2,0.388,0.0,0.0,0.0
2016-07-03T05:00:00,10.5,98,0.025394337825883694,13.0,0.388,0.0,0.0,0.0
2016-07-03T06:00:00,10.0,98,0.02455925238678759,12.7,0.388,0.0,0.0,0.0
2016-07-03T07:00:00,10.0,97,0.03683887858018139,12.6,0.388,7.0,0.0,0.0
2016-07-03T08:00:00,12.7,91,0.1321767397742839,13.9,0.388,141.0,0.06,0.0
2016-07-03T09:00:00,16.2,77,0.4235783799960924,16.5,0.388,378.0,0.21,0.0
2016-07-03T10:00:00,18.0,70,0.6191967607981457,18.3,0.386,543.0,0.33,0.0
2016-07-03T11:00:00,19.4,66,0.7659625407137833,20.0,0.384,661.0,0.42,0.0
2016-07-03T12:00:00,20.4,62,0.9107879559692441,21.1,0.383,766.0,0.49,0.0
2016-07-03T13:00:00,20.6,61,0.9463554017213482,21.7,0.382,715.0,0.47,0.0
